Abeta40-5drug.txt: 17.25 X	Abeta40-5drug.txt: 17.25 Y
1218.0	-0.0302623355683
1224.0	-0.0252023733038
1230.0	-0.0184785345053
1236.0	-0.0117586163357
1242.0	-0.0150510467771
1248.0	-0.015010579632
1254.0	-0.0199775656193
1260.0	-0.0149386779227
1266.0	-0.0115705472031
1272.0	-0.0198816995232
1278.0	-0.00817764590848
1284.0	-0.0164931238939
1290.0	-0.014801792991
1296.0	-0.0197847189171
1302.0	-0.0164286754411
1308.0	-0.0280872346401
1314.0	-0.00471664458056
1320.0	-0.00636916250031
1326.0	-0.0113591141057
1332.0	-0.0146820447803
1338.0	-0.00966538567106
1344.0	-0.00631778647816
1350.0	-0.0113116604254
1356.0	-0.011301971558
1362.0	0.00538818978822
1368.0	-0.0112847564625
1374.0	-0.00960900037948
1380.0	-0.00960194840613
1386.0	-0.00625919238135
1392.0	-0.0145937821714
1398.0	-0.0129201039708
1404.0	-0.0112468500323
1410.0	-0.0112421091661
1416.0	-0.00623336658524
1422.0	-0.00122495832661
1428.0	-0.00288934372692
1434.0	-0.0112264992114
1440.0	-0.0112233120452
1446.0	-0.0062160045458
1452.0	-0.0178901339862
1458.0	-0.00621077395773
1464.0	0.000464030667342
1470.0	-0.0128787964193
1476.0	-0.0112086961394
1482.0	-0.00453438328326
1488.0	-0.00286457365545
1494.0	-0.00286301414128
1500.0	-0.00119345246949
1506.0	0.000475999228827
1512.0	-0.00619525673739
1518.0	-0.00285787922619
1524.0	-0.0045249520137
1530.0	0.00715286488711
1536.0	0.00381751689918
1542.0	-0.00952662668512
1548.0	-0.00452149993834
1554.0	0.00381981097496
1560.0	-0.00285202288244
1566.0	-0.00618766399731
1572.0	-0.00118274494008
1578.0	-0.0161953228959
1584.0	-0.00451800052738
1590.0	-0.00785380530448
1596.0	-0.00785340105531
1602.0	0.00048757842012
1608.0	-0.00451644034894
1614.0	-0.0145248491091
1620.0	0.00882914216871
1626.0	0.0104975351533
1632.0	-0.0195283957443
1638.0	0.00549365437291
1644.0	0.003825747308
1650.0	-0.00785090341361
1656.0	0.00382612781332
1662.0	-0.00284618830828
1668.0	-0.0195272446085
1674.0	-0.00284588846872
1680.0	-0.0111863615804
1686.0	-0.0128543599645
1692.0	-0.00117739799578
1698.0	-0.0111860205184
1704.0	0.00716340966988
1710.0	-0.0128539555431
1716.0	-0.00951763054031
1722.0	-0.00284506940157
1728.0	-0.00618124138564
1734.0	0.00215942976904
1740.0	0.00049136865108
1746.0	-0.00284481827627
1752.0	-0.0045128882127
1758.0	-0.0111853257337
1764.0	-0.00451279711028
1770.0	-0.00117651427652
1776.0	-0.00951708304742
1782.0	-0.00284456370748
1788.0	-0.00117641064918
1794.0	0.00716422484941
1800.0	-0.00284447529916
1806.0	-0.00117632899046
1812.0	-0.00618066946718
1818.0	-0.00451252684308
1824.0	0.000491856575907
1830.0	0.00716435970854
1836.0	-0.00117622951596
1842.0	0.00216002849986
1848.0	-0.0011761995477
1854.0	-0.00618054990683
1860.0	0.00216006845634
1866.0	-0.00618052629173
1872.0	0.00382821148652
1878.0	0.00216009994218
1884.0	0.000491987659302
1890.0	0.00216011713026
1896.0	-0.00784860255386
1902.0	0.00382825301205
1908.0	0.00716450195141
1914.0	0.000492023086269
1920.0	-0.00284421380447
1926.0	0.000492033759201
1932.0	-0.0111848100364
1938.0	-0.00117607835433
1944.0	0.00216016812094
1950.0	0.00883265672189
1956.0	0.00549641773208
1962.0	-0.00618042760875
1968.0	-0.00284418223954
1974.0	0.0105007902213
1980.0	0.00883267151084
1986.0	-0.00451229591104
1992.0	0.000492069877247
1998.0	0.00549643550721
2004.0	-0.00284416876068
2010.0	0.000492075364086
2016.0	0.000492076921152
2022.0	0.0188414117553
2028.0	0.00382832212373
2034.0	0.000492080914708
2040.0	-0.00451228160099
2046.0	-0.00451228055422
2052.0	0.00216020527964
2058.0	0.000492084954689
2064.0	0.00382832821555
2070.0	0.00549645019544
2076.0	-0.00117603397384
2082.0	-0.00117603332384
2088.0	-0.00451227515347
2094.0	-0.00284415338893
2100.0	-0.00618039530673
2106.0	0.00549645368936
2112.0	-0.00117603074666
2118.0	0.010500818183
2124.0	0.00883269733775
2130.0	-0.00284415084591
2136.0	0.00382833434714
2142.0	0.0138370619479
2148.0	0.0121689410012
2154.0	0.00382833516287
2160.0	0.00716457783036
2166.0	0.00549645682618
2172.0	0.000492093369672
2178.0	0.00382833598809
2184.0	0.00382833615658
2190.0	-0.0061803909928
2196.0	0.00883270010895
2202.0	0.00716457902471
2208.0	-0.00117602694365
2214.0	0.0121689429136
2220.0	0.000492094493241
2226.0	0.000492094589877
2232.0	0.0155051856401
2238.0	0.00716457963358
2244.0	0.00382833727373
2250.0	0.0105008222151
2256.0	0.015505185934
2262.0	0.012168943558
2268.0	-0.00117602613054
2274.0	0.000492095139651
2280.0	0.00216021640494
2286.0	-0.00284414720839
2292.0	0.012168943796
2298.0	0.00382833774421
2304.0	0.00549645899663
2310.0	0.0105008226814
2316.0	0.00716458027578
2322.0	-0.0011760257881
2328.0	0.00716458032795
2334.0	-0.00117602573992
2340.0	0.00549645915445
2346.0	0.00216021673819
2352.0	0.00883270162742
2358.0	0.000492095555264
2364.0	0.00883270165982
2370.0	0.0121689441102
2376.0	0.0105008229055
2382.0	0.0188414290067
2388.0	0.02551391389
2394.0	0.0255139139005
2400.0	0.00216021686015
2406.0	0.0155051866121
2412.0	0.0255139139273
2418.0	0.0105008229739
2424.0	0.020509550288
2430.0	0.0321863988194
2436.0	0.0188414290824
2442.0	0.017173307871
2448.0	0.0155051866581
2454.0	0.0188414290978
2460.0	0.0238457927562
2466.0	0.0205095503242
