1AB. 1D X	1AB. 1D Y
776.0	1.01249450897
779.0	1.00719689375
783.0	1.01104558839
786.0	0.99353176321
789.0	1.04685203383
793.0	1.00664449267
796.0	1.01716727727
799.0	1.03043395461
803.0	0.966436951509
806.0	0.972069629753
809.0	0.96006170192
813.0	1.00006096068
816.0	1.00930688391
819.0	0.991095765694
823.0	0.993730989675
826.0	0.969026896909
829.0	0.969814747377
832.0	0.958169049554
836.0	1.01660582052
839.0	0.986758060149
842.0	1.03481693874
846.0	1.00744139907
849.0	0.980926155712
852.0	1.01009473438
856.0	0.999825511026
859.0	0.979323287517
862.0	1.01990211435
866.0	1.02600569163
869.0	1.00321236256
872.0	1.01844413838
876.0	1.00752290084
879.0	1.02790739966
882.0	1.03123086074
886.0	1.01476750267
889.0	0.981478556524
892.0	1.00558496962
896.0	1.02644036775
899.0	0.985807206135
902.0	1.01451394169
905.0	0.993803435786
909.0	0.97703218195
912.0	1.00267807307
915.0	0.987446297521
919.0	0.98726518238
922.0	0.98229357425
