1AB. 15D X	1AB. 15D Y
826.0	1.00987444196
829.0	0.977811114584
832.0	0.974602738499
836.0	1.03190393052
839.0	0.943969897162
842.0	0.998103583726
846.0	0.974500560706
849.0	0.97188481484
852.0	1.01582117763
856.0	1.0236071099
859.0	0.974132721386
862.0	0.956721660248
866.0	1.02550761305
869.0	0.962934058058
872.0	1.01862084377
876.0	0.979486827449
879.0	1.03703324507
882.0	1.00546037012
886.0	0.969493859261
889.0	1.03962855624
892.0	0.997449647567
896.0	0.977198049051
899.0	1.00392770629
902.0	0.986496209839
905.0	1.00010626467
909.0	1.06795218386
912.0	1.02450627289
915.0	0.987456679379
919.0	0.941905910276
922.0	1.01300107618
