1AB. 10D X	1AB. 10D Y
624.0	0.938610618654
627.0	0.92425920063
630.0	0.909353138259
633.0	0.926945758005
637.0	0.882834213651
640.0	0.932041551362
643.0	0.982427508117
647.0	0.90366803564
650.0	0.968128087985
653.0	0.90777586906
657.0	0.926755099417
660.0	0.974298504603
663.0	0.935057429062
667.0	0.92474451411
670.0	0.960345737254
673.0	0.940257218201
677.0	0.949807497759
680.0	0.933653485995
683.0	0.942874445748
687.0	0.931192252642
690.0	0.968925389333
693.0	0.953724672071
696.0	0.98065957981
700.0	0.954348646767
703.0	0.972981224862
706.0	0.94696494619
710.0	0.937397334175
713.0	0.968838726008
716.0	0.961680349453
720.0	1.01185831464
723.0	0.983190144031
726.0	0.998442858665
730.0	0.974367834952
733.0	0.991596469979
736.0	0.937778652391
740.0	1.0224138866
743.0	1.00225603771
746.0	0.93573340165
750.0	0.973327877124
753.0	1.00019345452
756.0	0.978458335915
760.0	0.994577682245
763.0	1.00305333854
766.0	0.982011524986
769.0	1.02792566308
773.0	0.991665800327
776.0	0.963656269326
779.0	0.924692516219
783.0	1.01778607426
786.0	0.991145821413
789.0	0.998668183208
793.0	0.981855531312
796.0	0.929926970792
799.0	0.967746770288
803.0	0.940655868875
806.0	0.939581245613
809.0	0.998945505122
813.0	0.932769521841
816.0	1.02406048666
819.0	1.02574175164
823.0	0.97202792984
826.0	0.994855004159
829.0	1.02886162513
832.0	0.988580592278
836.0	1.01244762443
839.0	1.04664490398
842.0	0.996050955661
846.0	0.970866643772
849.0	0.999153496687
852.0	0.998962837579
856.0	0.995114993616
859.0	0.990036533237
862.0	0.978146348566
866.0	0.945006359294
869.0	0.955631261595
872.0	0.940569205549
876.0	1.00917175727
879.0	0.996258947227
882.0	1.03205082948
886.0	1.06418552636
889.0	0.987176649211
892.0	1.07377047083
896.0	1.00885976992
899.0	1.00807980155
902.0	1.00071343343
905.0	0.990712505825
909.0	1.02071528916
912.0	0.963621604412
915.0	1.02137392877
919.0	0.972495910862
922.0	1.03785726034
