1AB. 6D X	1AB. 6D Y
839.0	1.03487567065
842.0	1.03552708219
846.0	0.998273702913
849.0	0.980009591593
852.0	1.02326087569
856.0	1.00715994287
859.0	1.00992537024
862.0	1.00017877523
866.0	0.963023722012
869.0	0.982504621376
872.0	0.995028934797
876.0	0.981484486191
879.0	1.0008178961
882.0	1.00198552111
886.0	1.02994706441
889.0	1.0028335855
892.0	1.00459116799
896.0	0.994746246543
899.0	0.975695524893
902.0	1.01366176977
905.0	0.993259061279
909.0	0.990432179842
912.0	1.01285057774
915.0	1.02118373222
919.0	1.02102395209
922.0	0.974404992119
