Abeta40-0drug.txt: column 1 X	Abeta40-0drug.txt: column 1 Y
1848.0	-0.000473283858296
1854.0	-0.00680693503461
1860.0	-0.00778134290128
1866.0	-0.00778134289827
1872.0	-0.00193489565556
1878.0	-0.000960487783098
1884.0	-0.00631973108088
1890.0	-0.00583252714887
1896.0	1.39200949466e-05
1902.0	-0.00388371139541
1908.0	-0.0102173625739
1914.0	-0.00875575076259
1920.0	-0.00485811926138
1926.0	-0.00631973107029
1932.0	-0.0082685468193
1938.0	0.000988327977598
1944.0	-0.00290930351759
1950.0	-0.00729413894686
1956.0	-0.0029093035162
1962.0	-0.00534532319561
1968.0	-0.0131405861851
1974.0	-0.0126533822446
1980.0	-0.00388371138414
1986.0	-0.00193489563374
1992.0	-0.00339650744338
1998.0	0.00196273585594
2004.0	-0.00242209957276
2010.0	-0.0141149940525
2016.0	-0.00485811925226
2022.0	-0.00339650744204
2028.0	-0.00193489563184
2034.0	-0.00144769170167
2040.0	-0.00339650744151
2046.0	-0.000960487761361
2052.0	-0.00875575075123
2058.0	1.39201108882e-05
2064.0	-0.006806935001
2070.0	1.39201110918e-05
2076.0	-0.00437091532082
2082.0	-0.00290930351074
2088.0	0.000988327985329
2094.0	0.00293714373139
2100.0	0.00147553192145
2106.0	-0.0029093035105
2112.0	0.00586036735155
2118.0	-0.0053453231904
2124.0	0.00196273585863
2130.0	0.00342434766867
2136.0	-0.0072941389403
2142.0	-0.00242209957027
2148.0	1.3920111756e-05
2154.0	-0.00388371138022
2160.0	-0.0014476917002
2166.0	0.00293714373182
2172.0	-0.00242209957016
2178.0	0.00147553192185
2184.0	-0.00826854681013
2190.0	-0.0107045664901
2196.0	-0.00144769170011
2202.0	0.0014755319219
2208.0	0.00439875554191
2214.0	0.00537316341492
2220.0	-0.00339650744007
2226.0	-0.00437091532007
2232.0	0.00342434766894
2238.0	0.00293714373195
2244.0	0.00391155160495
2250.0	-0.00339650744004
2256.0	0.00488595947896
2262.0	0.000501124048964
2268.0	0.00488595947897
2274.0	1.39201119708e-05
2280.0	0.010732406718
2286.0	-0.00534532319002
2292.0	0.00537316341498
2298.0	0.00196273585898
2304.0	0.00634757128798
2310.0	0.00975799884498
2316.0	-0.00193489563001
2322.0	0.00293714373199
2328.0	-0.00339650744001
2334.0	0.00196273585899
2340.0	0.00293714373199
2346.0	0.00147553192199
2352.0	0.00537316341499
2358.0	-0.00339650744001
2364.0	1.39201119935e-05
2370.0	0.00147553192199
2376.0	0.00488595947899
2382.0	0.015604446084
2388.0	0.011219610654
2394.0	-0.0014476917
2400.0	0.01755326183
2406.0	0.016578853957
2412.0	0.024374116943
2418.0	0.009757998845
2424.0	0.02047648545
2430.0	0.011706814591
2436.0	0.015117242147
2442.0	0.019989281513
2448.0	0.024861320879
2454.0	0.018527669704
2460.0	0.017066057894
2466.0	0.010732406718
2472.0	0.018040465767
2478.0	0.020963689387
2484.0	0.020963689387
2490.0	0.018040465767
2496.0	0.016091650021
