2ABETA-10D2.txt: column 1 X	2ABETA-10D2.txt: column 1 Y
750.0	0.964970768586
753.0	1.00144974702
756.0	0.976624234095
760.0	1.02533990152
763.0	1.02283094011
766.0	0.979958511762
769.0	0.999050827775
773.0	0.975655863023
776.0	1.01688866308
779.0	0.972497652824
783.0	0.971606311269
786.0	0.995430440473
789.0	1.00881156801
793.0	1.01322425891
796.0	1.00462996565
799.0	0.999479992227
803.0	0.996860988647
806.0	0.998852751874
809.0	1.04154911276
813.0	0.990962728484
816.0	1.00040434643
819.0	1.01256400591
823.0	0.971342210068
826.0	0.990753648366
829.0	0.985207523138
832.0	0.994616128436
836.0	0.970384843213
839.0	0.997675300684
842.0	0.990918711617
846.0	1.01148559267
849.0	0.979815456944
852.0	0.996321782028
856.0	0.998555638022
859.0	1.00721595658
862.0	0.978792064789
866.0	0.983942038215
869.0	1.01279509446
872.0	0.978748047922
876.0	1.01837423234
879.0	1.00201096207
882.0	1.01035215835
886.0	1.00885558487
889.0	1.02963154605
892.0	1.00889960174
896.0	1.01586527093
899.0	1.01841824921
902.0	0.979320267192
905.0	1.001702844
909.0	1.02112528652
912.0	1.02458061057
915.0	1.00933977041
919.0	0.98362291593
922.0	1.02086118532
